2026-05-15T12:24:49,1.8,1766,7941,0,1,100.00,1,0.0,0
2026-05-15T12:24:54,2.3,1756,7941,0,1,100.00,7,0.0,0
2026-05-15T12:25:00,1.5,1764,7941,0,1,100.00,1,0.0,0
2026-05-15T12:25:05,2.1,1763,7941,0,1,100.00,6,0.0,0
2026-05-15T12:25:10,1.7,1768,7941,0,1,100.00,1,0.0,0
2026-05-15T12:25:15,2.0,1763,7941,0,1,100.00,6,0.0,0
2026-05-15T12:25:20,1.5,1763,7941,0,1,100.00,1,0.0,0
2026-05-15T12:25:26,2.0,1763,7941,0,1,100.00,6,0.0,0
2026-05-15T12:25:31,6.5,1883,7941,0,1,100.00,1,0.0,0
2026-05-15T12:25:36,7.9,1998,7941,0,1,100.00,6,0.0,0
2026-05-15T12:25:41,2.7,1993,7941,0,1,100.00,1,0.0,0
2026-05-15T12:25:47,5.5,2007,7941,0,1,100.00,6,0.0,0
2026-05-15T12:25:52,2.7,2017,7941,0,1,100.00,1,0.0,0
2026-05-15T12:25:57,4.3,1982,7941,0,1,100.00,6,0.0,0
2026-05-15T12:26:02,3.6,1206,7941,0,1,100.00,1,0.0,0
2026-05-15T12:26:08,2.0,1213,7941,0,1,100.00,6,0.0,0
2026-05-15T12:26:13,1.7,1206,7941,0,1,100.00,1,0.0,0
2026-05-15T12:26:18,2.1,1208,7941,0,1,100.00,6,0.0,0
2026-05-15T12:26:23,1.4,1211,7941,0,1,100.00,1,0.0,0
2026-05-15T12:26:28,1.8,1210,7941,0,1,100.00,6,0.0,0
2026-05-15T12:26:34,1.5,1213,7941,0,1,100.00,6,0.0,0
2026-05-15T12:26:39,1.6,1205,7941,0,1,100.00,1,0.0,0
2026-05-15T12:26:44,2.2,1216,7941,0,1,100.00,6,0.0,0
2026-05-15T12:26:49,1.6,1212,7941,0,1,100.00,1,0.0,0
2026-05-15T12:26:55,1.9,1210,7941,0,1,100.00,7,0.0,0
2026-05-15T12:27:00,1.6,1204,7941,0,1,100.00,1,0.0,0
2026-05-15T12:27:05,1.7,1211,7941,0,1,100.00,6,0.0,0
2026-05-15T12:27:10,1.6,1207,7941,0,1,100.00,1,0.0,0
2026-05-15T12:27:15,1.9,1202,7941,0,1,100.00,6,0.0,0
2026-05-15T12:27:21,1.6,1208,7941,0,1,100.00,1,0.0,0
2026-05-15T12:27:26,1.7,1203,7941,0,1,100.00,6,0.0,0
2026-05-15T12:27:31,1.6,1209,7941,0,1,100.00,1,0.0,0
2026-05-15T12:27:36,1.9,1204,7941,0,1,100.00,6,0.0,0
2026-05-15T12:27:42,1.5,1212,7941,0,1,100.00,1,0.0,0
2026-05-15T12:27:47,2.2,1213,7941,0,1,100.00,6,0.0,0
2026-05-15T12:27:52,1.6,1214,7941,0,1,100.00,1,0.0,0
2026-05-15T12:27:57,2.1,1200,7941,0,1,100.00,6,0.0,0
2026-05-15T12:28:03,1.8,1212,7941,0,1,100.00,1,0.0,0
2026-05-15T12:28:08,2.0,1204,7941,0,1,100.00,6,0.0,0
2026-05-15T12:28:13,1.6,1210,7941,0,1,100.00,1,0.0,0
2026-05-15T12:28:18,2.0,1206,7941,0,1,100.00,6,0.0,0
2026-05-15T12:28:24,1.9,1211,7941,0,1,100.00,1,0.0,0
2026-05-15T12:28:29,15.4,1202,7941,0,1,100.00,21,0.0,0
2026-05-15T12:28:34,10.5,1237,7941,0,1,100.00,6,0.0,0
2026-05-15T12:28:39,3.5,1231,7941,0,1,100.00,1,0.0,0
2026-05-15T12:28:44,2.1,1215,7941,0,1,100.00,6,0.0,0
2026-05-15T12:28:50,1.6,1218,7941,0,1,100.00,1,0.0,0
2026-05-15T12:28:55,2.0,1211,7941,0,1,100.00,7,0.0,0
